River_ID,River_Name,Country,Continent,Population_2015,Population_2060,Waste_Generation_2015_tons,Waste_Generation_2060_tons,Plastic_Waste_2015_tons,Plastic_Waste_2060_tons,Mismanaged_Waste_2015_tons,Mismanaged_Waste_2060_tons,Plastic_to_River_2015_tons,Plastic_to_River_2060_tons,River_Length_km,Basin_Area_km2,Urbanization_2015_pct,Urbanization_2060_pct,GDP_per_capita_2015,GDP_per_capita_2060,Policy_Strength_2015,Policy_Strength_2060,Waste_Collection_Rate_2015,Waste_Collection_Rate_2060,Risk_Score_Change
76,River_75,Indonesia,Asia,7078140,10009095,5220.4406145068115,9741.36964133827,759.3335799723573,1603.8111561342657,411.08758628833317,749.4370876245467,117.50819594983835,124.31176096053359,980.4751614391131,431803.4911363408,51.144907108173086,63.33263527261905,1128.2306122576742,1854.3848538517466,0.38019561878585706,0.6397247311446173,0.6061206584591325,0.7895212951408521,6.8035650106952374
77,River_76,Nigeria,Africa,16164554,26435807,21223.82887470618,34845.647245369895,6178.35716920548,5353.912315667992,2337.341679329862,1086.9788509285313,687.7450586447089,298.3839960955203,646.5316266119332,463590.23785335704,23.61604341737365,42.632583819456364,9114.755837371044,12139.460919425306,0.48587175918632564,0.6885823862745288,0.399411031373346,0.5262335226049176,-389.36106254918866
78,River_77,Philippines,Asia,4438843,6558003,3601.2675012447326,7937.3725819543515,875.9367799393714,1623.3895410141633,407.678181316586,403.82535185014336,62.92300934115291,88.95443184971312,494.523951854286,263056.528449863,62.54277570334596,69.14592954976712,14399.149380908137,22081.550859616593,0.9629268752375798,1.0,0.7641947848426107,0.9517514203816761,26.031422508560205
79,River_78,China,Asia,18783255,27584138,11501.068638683755,16621.760622078044,2617.609192327075,4205.88776525682,1406.7435635130862,2176.5365726766654,413.5569684024412,203.92702619543343,933.8926718209696,453039.66128909244,66.19668201510073,79.5462378841515,6763.302446327171,10771.767425890113,0.7319580675856345,1.0,0.6699972686714301,0.9223797626135405,-209.6299422070078
80,River_79,Bangladesh,Asia,4528690,6959244,4310.260769020502,8257.897827703138,575.8630865581993,2455.690293688678,371.50012122643477,704.0363880733125,47.8174028163058,39.362425588471346,1622.8301760860018,303939.9240083016,52.8018447628442,61.28105120458383,10077.19689968511,19880.487886058683,0.4967668588591694,0.9918810669451243,0.2955078267897132,0.5192939653016116,-8.454977227834455
81,River_80,DR Congo,Africa,2154780,3452643,2569.4375701507256,5494.038867863905,322.9239792383199,938.5023222268443,190.43974302909226,404.8274503478248,34.70730036940945,28.27915768140238,259.8627115112548,447201.246457395,31.512039483124575,41.36261291485739,6053.0818545612065,10057.166431921276,0.06942384274609337,0.3770477591094015,0.24732879451455045,0.49741792147014086,-6.428142688007071
82,River_81,Brazil,South America,4177716,5388431,4565.4581425223705,6897.9025816477015,667.3140144832413,1664.9586724408282,250.9967836504781,367.84856054678573,53.59858785979464,51.76956001665165,2488.92720222543,223729.82324762343,40.014172968332026,53.721298069082145,2674.801155640327,6553.705395201525,0.6349600455910331,1.0,0.31933455672174227,0.47170401997304323,-1.8290278431429883
83,River_82,India,Asia,3596605,5090129,4517.923309521287,4823.261295103045,1052.5963667190883,1490.821795879124,706.1565116503659,438.0881711200503,155.20951141134827,38.59732168833546,2481.5845802880194,463573.48299422336,52.39742781683358,70.0279272324799,13263.470443165033,26668.34797588498,0.08912443211601662,0.4912326003147398,0.2893994385446644,0.5459163461077965,-116.61218972301282
84,River_83,Indonesia,Asia,3441861,4169858,1938.143019702837,2992.4945425726964,281.9444948022311,653.3659978384604,127.54148593489046,221.18314673062596,21.90099028021848,39.24476055189096,2071.9509651705976,140572.06569726812,76.54322114613399,94.6432710719917,4463.2231781266855,9917.990410734623,0.5745873823177666,0.9012175271863341,0.47372993414072206,0.6490181839362246,17.343770271672483
85,River_84,China,Asia,2978117,4980051,2622.5992008985922,7360.387492506789,717.5728764519545,2290.442770859872,442.0336280017666,737.2286068035412,54.93407607891072,111.13355928029755,475.13506171694627,347780.5933623284,40.76598359226713,60.400136605165855,16203.815894960635,36770.0997933618,0.13252467274184843,0.5773304656508975,0.845930033359376,1.0,56.199483201386826
86,River_85,USA,North America,5285773,6461260,5299.3366976864,6452.6214748241355,685.0706834190936,1442.2053224267038,224.20234525811927,303.33149231915394,31.511614234316433,88.20236063432584,1396.3473629427915,482945.25841545674,45.94987269980792,55.627114696086814,12900.47563958598,22851.453549781978,0.10566468426174391,0.4619952101378264,0.3512267277567197,0.5561237164811771,56.69074640000941
87,River_86,USA,North America,7674587,10401818,6803.220847569056,12112.304296963232,941.2697647730121,2329.8146932985705,464.8372581606536,1168.8713346936568,132.87341667636338,145.3360147623055,1104.3260848968569,86161.71451644921,24.477788860224905,41.21822947138715,7001.991525110768,10020.524193672114,0.6916180555693193,1.0,0.6432327382094248,0.7504563894210783,12.462598085942119
88,River_87,Indonesia,Asia,8915995,11718983,10020.649656897069,13207.779755875757,1855.9914286078256,2326.4457369397833,1215.0093582038971,883.8489789044859,192.44138777420315,125.45338063409153,1064.6178936958713,413941.40988787025,64.01686283368412,80.55643623830422,770.2659785018568,1341.0332208022403,0.4813441516353236,0.5890210623645463,0.38186924612152395,0.6219417019020577,-66.98800714011162
89,River_88,Brazil,South America,18556377,22876049,20763.62451292004,21126.040285514224,5540.994815402027,5827.824428308896,2103.0430862858316,1316.1947517704114,237.2021514397645,188.02123946444084,701.335284803068,323398.9716077915,49.9600300987171,58.95031926879781,4156.325559779315,5674.879384047601,0.8646603921404177,1.0,0.6561974535376778,0.9088689355342443,-49.18091197532365
90,River_89,Nigeria,Africa,16641107,28318099,14850.419406083549,44069.254060793784,1880.4937713822521,7510.718824052795,1059.6147226952778,4334.679605496865,363.09291973790005,299.5446308054038,734.4508991400551,465229.123534074,35.18350596804707,51.90106232485086,20715.738800253243,38201.63983263776,0.3863489098483155,0.6663986828162194,0.3588752860557549,0.631223015087966,-63.548288932496234
91,River_90,Vietnam,Asia,12052983,20703669,7300.413216521163,32883.12549167201,1377.2566628724226,5247.034197628601,434.1233363896303,2615.5568389360633,129.2431451113103,655.2823587043564,308.1504581843746,18749.862650738625,50.51475736685471,61.32868583909625,11817.699948438416,29415.022513017975,0.9707499576706702,1.0,0.7486898737373717,0.8874002138015944,526.039213593046
92,River_91,India,Asia,11872676,18547635,15011.486961816112,16044.565410625835,1564.0316980678701,2670.366550339022,1074.7150189366414,849.6516505670279,355.480202862273,175.16919060988027,985.7521171495949,103637.943835582,27.283185089564384,41.50837961014739,19478.527625625804,39679.2319788675,0.5303021332491583,0.6470826226218128,0.8779421443160687,1.0,-180.31101225239274
93,River_92,China,Asia,16247083,23266396,9975.004402604192,25267.666754414622,2833.494127133983,6421.869185998716,1548.7875803549643,1686.7384578977837,175.1999162900808,131.06293570738012,1516.4023604266959,48410.83779716003,42.55957339647868,55.810952503351025,10021.993566431252,14158.961686496043,0.2737913075141065,0.7451183206535373,0.6731875929104487,0.8471995525804203,-44.13698058270069
94,River_93,Philippines,Asia,1078836,1402632,1419.690931849147,2049.7643207392393,382.3268392486877,684.1812125178749,153.27345656330462,343.4704434281604,36.50388984567068,89.47392625316272,1834.8021590459523,388447.2758033626,59.36971026086429,67.03114180290989,13853.15951297499,34356.8144755723,0.9373880664971189,1.0,0.315370371010606,0.3983025643742465,52.97003640749204
95,River_94,Brazil,South America,18105553,22622127,18211.519242432067,32591.766868953924,4490.23781092211,8423.258748155764,2407.391951792042,3397.472719243074,455.6339192711387,649.7853375898692,1737.7689900227222,436788.135014543,58.177481238754886,74.59430429440226,4421.755056387038,7959.268392892064,0.009331619827093296,0.2080031656357425,0.7085232005791033,1.0,194.15141831873046
96,River_95,Bangladesh,Asia,13228927,22699139,15313.280875837636,20677.302401362744,3804.8849287932344,6472.485225966578,2077.4340539218733,3075.4249405432834,441.61671676038634,567.9507697045118,1334.1899682790975,424175.84777425515,70.39783881693096,87.8880458571366,770.274549430412,1674.8920127414292,0.7586763901110049,1.0,0.7293852605240168,0.989877853398194,126.33405294412546
97,River_96,Indonesia,Asia,6839013,11719712,10233.449987379134,11348.308824395475,1941.5118898738951,3341.1031236284493,1270.6774247737758,1460.789535686337,276.31860224538525,223.72789361114252,1754.2644589171769,2605.913538535062,57.17536024759044,67.5077554042108,19957.834616288565,26362.060893135087,0.5882022669483905,0.88059142290284,0.6496278681336591,0.7158412667544012,-52.59070863424273
98,River_97,India,Asia,8083439,10167407,9723.919925601234,6637.323557295435,1918.7193332887255,1791.2396846555932,1037.7551954662522,374.6792015807322,204.05629601365607,78.35391231621098,415.0493535656464,348012.40851569857,64.75551252882047,84.48505038551265,5641.128873982031,12820.42361321165,0.520296576918654,0.7696816153763234,0.2856637301276246,0.519540131749509,-125.70238369744509
99,River_98,DR Congo,Africa,6467712,7515612,4660.710573893733,9005.396398768964,1151.8136284610105,3148.9124765789493,775.4531493143688,1439.1351248485125,175.54275380226747,300.84305403872065,1974.8464642965685,60049.75927077027,44.59429338177729,62.19132766631155,9903.907322359579,19247.58975363123,0.5877693608621982,0.761559862115654,0.45356480915660186,0.5871926313420849,125.30030023645318
100,River_99,China,Asia,11950700,19003720,12976.191311466411,22547.516453808374,3108.2406381649043,7574.238040926895,1905.453386705412,1684.9228921711647,677.9953866937734,179.2510820892073,973.4397036041113,231404.6739925787,48.85436004518418,60.38206603401453,23465.15570828868,49695.08658214855,0.6311706459567064,0.751107457069883,0.8327393311822622,1.0,-498.7443046045661
101,River_100,India,Asia,12751832,14089759,7106.344138659671,11627.203086050773,897.3172332033621,2671.549965987504,600.3493978701927,1038.7632079667155,62.4488173995482,125.36461528473477,159.25752551375575,19107.523684137577,36.543191185733136,45.67737626591732,19784.601763739298,48814.25212448474,0.3712070938899983,0.6427618454344137,0.7913526054002149,0.9083873604240933,62.91579788518657
102,River_101,Indonesia,Asia,666088,960032,355.4336157188824,636.1682802196509,99.97902986493217,113.14193968743315,51.28607027704025,41.23324948757388,10.472769299935605,11.337425684369098,103.46732209994929,332231.05340161896,77.80366605281303,91.20618880474066,23452.15031981075,29735.80791630636,0.4187933190741614,0.6228564354589818,0.7115746754865109,1.0,0.8646563844334931
103,River_102,Nigeria,Africa,18740452,29196166,13082.665178047539,34023.175557294984,2522.1611955172534,11717.61792813028,1370.5699080987654,3981.6764382501674,183.96986563236996,349.6378054959952,602.026478380526,126232.3640088087,71.03696347046827,84.45530529470614,13323.077328671978,17975.48971569581,0.860139693349435,1.0,0.2473678533300011,0.47432662763744327,165.66793986362526
104,River_103,Vietnam,Asia,19323056,29545534,14031.380142107313,42749.986475977305,2605.993643223157,7617.7024054394815,1474.1458862096524,2181.9855870967863,190.56100055623048,579.3100319558993,1177.397547996677,374892.5726351924,37.4352535883813,54.2398056121463,3242.430212027493,5391.400722863714,0.9780618179735285,1.0,0.5480791512202817,0.683023519110753,388.74903139966875
105,River_104,DR Congo,Africa,2865331,4244682,3605.8042148759173,5747.756496699775,373.52214217180705,1007.2986745607994,210.6111122416205,266.5795035885698,37.204032470636626,76.41754415658613,1422.4465330185342,375614.02399267425,53.478844326958395,66.76654854869928,2806.7217980795986,4622.003223757194,0.2824308986865117,0.5387222449319571,0.7588409317570297,0.9018240987362459,39.213511685949506
106,River_105,Vietnam,Asia,7790840,10737078,4623.146564384012,11178.07296676701,643.1807241658819,2094.1522699643065,217.14710114887254,717.5997860446041,71.06020875132913,85.47361380634362,815.2552996195083,321694.65417853935,31.75044875521513,50.20481771156815,13244.667819663084,23600.45932113518,0.5578201919292014,0.7242339172956795,0.6294311970474233,0.7702063812059259,14.413405055014493
107,River_106,Brazil,South America,14990609,18261529,15096.309341065215,21879.36852648857,1610.4247700037513,4873.38046039124,955.0690027370184,2573.8807780567663,185.23429449928503,642.5650072206921,2421.001898903303,428580.09410147194,27.058639289559512,43.15459427084262,8331.837394793347,20704.122566605784,0.4853589831598871,0.6343325425034636,0.7076298836191734,0.8383826832157268,457.33071272140705
108,River_107,Nigeria,Africa,13929625,19490927,9224.66300502277,11940.28845149856,1955.1778098443206,3050.5039911960034,1149.1390389082198,1696.3950958092762,142.28866579872454,395.0465194942359,509.15926303907645,429230.3495254248,69.14381083169937,82.25571715648253,17900.948566271134,28796.453049800286,0.47116789893281463,0.8998226580170033,0.5214856380212497,0.6609352043526102,252.75785369551136
109,River_108,Vietnam,Asia,8797057,14721686,12138.37202688216,16568.29939593515,1807.015023146713,2859.5002877290376,605.1183501768357,1394.3809245889322,136.77830045976552,385.3231808747707,1862.194686780571,96438.94853937876,56.82664512894194,68.35922694491433,14642.61840383102,31620.585971902023,0.8061958810037908,1.0,0.3777824122004173,0.43556131217975674,248.54488041500517
110,River_109,India,Asia,18579375,21820372,15140.696631686056,13175.514486567148,3578.259830392883,2416.7372206467085,2011.3862387829502,1442.0599626137798,244.98938121331983,99.89077688895597,883.9312270333535,433326.87061141967,32.93179212747991,43.337459426435124,2178.3824623609994,4775.236288130473,0.4083063427594511,0.8120058359837883,0.8325254910427566,0.9407162778180789,-145.09860432436386
111,River_110,India,Asia,11733032,19381949,13668.805152000765,16674.035998714535,3846.9349371163444,4737.868342650961,2016.4719385341764,1157.9150655518663,472.08968156895565,191.15969772162387,2168.1808433305414,273777.46187370643,42.824032938224576,62.476037865884464,3212.654536494734,5619.938206430296,0.04202467517140529,0.43798632347817745,0.8426535865394054,0.9626629189270277,-280.92998384733175
112,River_111,DR Congo,Africa,19699352,25698844,27791.258005320386,34795.255742476795,7253.00018161829,5344.596902803308,4969.205532374239,2622.4247939910842,951.2318019943888,674.8775229819958,739.7269361165784,436504.16594349785,26.75482342471622,42.31011308662816,13747.112677800304,18221.726524149388,0.24189382825883898,0.3468554427697649,0.5281375758251541,0.6534538910151542,-276.354279012393
113,River_112,Nigeria,Africa,19889002,22911506,14446.406323660802,30477.94258053276,3174.7662242730844,4964.803639495452,2066.441946961209,2735.1336850469356,411.4748823423071,369.52055643539796,2473.119477957926,313461.909624976,51.87899123408354,69.45127398736241,7489.613289754253,13166.27109950742,0.26777667548833417,0.6834410141238267,0.6013445419446526,0.8160508094796702,-41.95432590690916
114,River_113,Nigeria,Africa,10009551,16835679,11000.281425503706,12036.382445002811,1306.519451928486,3995.18062294449,741.6850998842485,2124.296345186481,269.746176024025,409.86829669305627,1317.743561799851,215783.2777501741,39.01679526746716,50.535734680347836,19460.051565388832,38579.5611862279,0.8925232899548461,1.0,0.6249627051031278,0.8327895933761249,140.1221206690313
115,River_114,USA,North America,13236003,20826830,8361.096246696217,17373.41766247016,2151.7286795389723,5979.118000910154,871.6012893000308,1845.3202761051816,210.81345412928488,546.1411332457103,708.9494172748541,204078.98290749767,73.4888009374104,78.53261642673084,1474.266142219954,2926.850517938106,0.907380164712847,1.0,0.5287492422764963,0.6913655676909509,335.32767911642543
